Sample ID,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,Mean 16,Mean 17,Mean 18,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
0C_0h_air_b_b4,16.93528,21.4117,26.17062,32.44125,34.13012,32.60779,31.06447,37.77702,53.80007,57.02267,58.13527,61.72197,59.3131,57.64979,55.01108,47.59258,45.20719,35.54053,4.105654,4.375482,4.614372,5.170332,5.199476,5.146615,5.174782,5.601661,6.076318,6.202806,6.3698,6.656193,6.929195,6.79137,6.649775,5.62321,5.499395,4.702218
0C_0h_air_c_b4,17.96861,22.21112,26.76988,32.88153,34.63599,33.10204,30.99751,37.38209,52.75959,55.5983,56.58324,59.36926,56.20833,54.60103,52.11328,45.49948,43.28816,34.48375,4.870428,5.001247,5.012583,5.248628,5.150759,5.119075,5.078249,5.480783,6.12828,6.320681,6.474374,6.787987,6.844458,6.715462,6.594574,5.686592,5.61583,5.008774
0C_0h_air_d_b4,16.34339,19.66813,24.3021,31.07983,32.72381,30.9119,28.19602,34.93776,52.0309,55.20583,56.24985,59.62281,57.21992,55.57891,53.0399,46.15874,43.86909,34.77832,4.401001,5.124806,5.20586,5.303815,5.249233,5.281758,5.202888,5.49925,5.505847,5.594938,5.715521,5.934505,6.072192,5.94873,5.823232,4.92253,4.839493,4.225233
0C_168h_air_a_b4,16.818,20.11713,23.03201,26.581,27.71247,26.66582,25.44753,30.85596,48.73474,53.27155,54.78029,58.62269,56.11155,54.90831,52.76741,46.23188,44.00655,34.82483,5.334416,5.713023,5.709645,5.738025,5.599751,5.540427,5.2307,5.4497,5.967936,6.190314,6.320358,6.703023,6.786473,6.757583,6.627356,5.612295,5.482688,4.606683
0C_168h_air_b_b4,15.0174,19.22138,22.61383,26.6642,28.4346,27.47334,26.05536,32.219,48.59035,52.29778,53.52394,56.27186,52.09829,50.72161,48.44807,42.46395,40.36177,31.83212,4.242982,4.56775,4.68594,5.002756,5.225222,5.173808,4.983459,5.429213,6.730699,7.000138,7.146416,7.310316,6.831102,6.750513,6.569782,5.505076,5.37143,4.435835
0C_168h_air_c_b4,15.60577,18.55078,21.62142,25.4667,26.84352,25.82525,24.52718,30.04061,48.50446,52.93376,54.50573,57.94076,54.46864,53.16663,50.93288,44.57982,42.41803,33.54805,4.518762,4.845208,4.846759,5.029642,5.180004,5.141072,5.148033,5.341966,5.993854,6.243435,6.392787,6.633948,6.504569,6.413899,6.254087,5.300644,5.207201,4.546113
0C_168h_air_d_b4,16.84772,20.3845,23.59101,27.55906,28.71411,27.69867,27.2301,32.3532,49.34029,53.79649,55.42924,59.53064,56.67041,55.39594,53.15048,46.4146,44.16142,34.86023,5.000307,5.01766,4.951087,4.964657,4.827771,4.789612,4.718118,4.851149,5.59181,6.018937,6.259484,6.997522,7.351826,7.321045,7.19951,6.135417,6.015633,5.180689
0C_168h_air_e_b4,14.93913,18.28664,21.6938,25.96938,27.62483,26.4486,24.43208,30.70171,48.73789,52.59208,53.73903,56.29895,52.79167,51.51583,49.34107,43.30215,41.16047,32.50269,3.856144,4.318759,4.340666,4.494286,4.568396,4.574048,4.4266,4.668423,5.541683,5.838262,6.073584,6.350087,6.017817,5.960917,5.812221,4.818134,4.676625,3.829102
0C_168h_air_f_b4,16.89146,20.00636,23.33924,27.79949,29.96413,28.91504,27.75098,33.22234,50.83738,54.53236,55.60198,57.64355,54.41242,53.19676,51.08775,45,42.9199,34.34027,4.70407,4.894777,4.844486,4.887058,4.939887,4.965318,4.829661,5.22613,5.89456,6.166392,6.308698,6.602294,6.491532,6.443038,6.335929,5.448574,5.37992,4.747852
0C_192h_air_a_b4,14.7408,17.48511,20.28813,23.83995,25.27804,24.29757,23.14457,28.5392,46.17133,50.81767,52.37077,56.69171,54.93039,53.92208,51.94754,46.04563,44.05045,35.53292,5.496412,5.760122,5.730653,5.904865,5.828829,5.699095,5.334488,5.636506,6.620502,6.956583,7.083694,7.3527,7.748959,7.77592,7.730132,6.589434,6.411271,5.230974
0C_192h_air_b_b4,15.88512,19.6876,23.04424,27.09545,28.97749,27.98533,26.59419,33.13403,50.30774,54.23973,55.55522,58.73878,55.07949,53.76801,51.44025,45.1623,43.07438,34.39528,4.892843,5.498653,5.704708,6.11384,6.293458,6.169588,5.921543,6.228338,7.111662,7.247142,7.323939,7.473389,7.384774,7.325164,7.244832,6.222539,6.123484,5.285685
0C_192h_air_c_b4,16.43164,19.65017,23.01438,27.46311,29.60634,28.58352,27.68243,33.49815,51.52109,55.61586,56.90601,59.86599,56.29047,54.86547,52.37186,45.55992,43.32892,34.0942,4.39673,4.889916,4.992169,5.227868,5.303934,5.197691,4.959004,5.442949,6.371236,6.640354,6.777986,7.105423,7.003107,6.933402,6.851709,5.867186,5.793185,5.146017
0C_192h_air_d_b4,14.48203,16.39783,20.17232,25.65986,28.01153,26.56035,24.06031,31.34286,52.47161,57.28528,58.65374,62.12019,60.84721,59.49831,56.98429,49.37226,46.98255,36.78838,3.767254,4.174164,4.361117,4.730097,4.891507,4.817468,4.511083,4.869979,5.594964,5.746197,5.825446,6.018534,6.207269,6.191515,6.172353,5.305913,5.228671,4.53947
0C_192h_air_e_b4,14.75388,17.88424,21.19488,25.49799,27.66673,26.6673,25.17708,31.66612,50.54647,54.97026,56.35866,59.83651,57.32357,56.11159,53.85606,47.27213,45.14759,36.15231,4.567854,4.854348,5.04923,5.455712,5.642882,5.517761,5.204041,5.705031,6.977512,7.265934,7.397192,7.757119,8.064837,8.049159,8.00962,6.925803,6.835107,5.932317
0C_192h_air_f_b4,13.99226,16.99072,20.17447,24.4057,26.59246,25.59791,23.95173,30.75308,48.01036,52.00774,53.26651,56.50011,54.02222,52.82784,50.65972,44.65096,42.60019,34.10192,3.868327,4.482794,4.681253,5.056188,5.218175,5.178525,5.23527,5.64713,6.59093,6.932747,7.130324,7.691489,7.889194,7.792785,7.630781,6.323281,6.115479,4.823747
0C_216h_air_a_b4,14.4431,17.65121,20.75797,24.763,27.25852,26.37597,25.02466,31.69248,48.53112,52.39983,53.67999,56.70396,53.28954,51.9216,49.54443,43.31399,41.19065,32.51534,4.252807,5.06445,5.299316,5.446908,5.713483,5.721383,5.76324,5.90951,6.739368,7.064447,7.251673,7.533529,7.24444,7.111282,6.89362,5.635885,5.449449,4.356853
0C_216h_air_b_b4,14.44952,16.10027,18.90931,22.94633,24.30952,22.99986,21.11706,27.47892,45.88664,49.82361,50.91691,53.49062,51.49471,50.34182,48.18382,42.36484,40.32019,31.95035,4.847915,5.11841,5.264461,5.375614,5.323833,5.221315,4.925047,5.310446,5.972762,6.113485,6.216112,6.468289,6.709954,6.691875,6.616842,5.802954,5.746111,5.086444
0C_216h_air_c_b4,14.42451,17.84643,21.14814,25.22072,27.15213,26.13073,24.43032,30.7716,48.01294,51.82978,53.06145,55.79023,52.2747,50.98158,48.69617,42.74412,40.70589,32.35739,4.569774,5.509428,5.894629,6.180672,6.322528,6.253951,6.037418,6.412127,7.425634,7.661298,7.835079,8.083659,7.955689,7.870037,7.748681,6.58733,6.467708,5.443721
0C_216h_air_d_b4,13.04387,15.38279,18.61901,23.23783,25.33337,24.04948,21.84274,28.36841,45.67676,49.03149,49.92375,52.03272,49.75471,48.61801,46.53579,41.01588,38.97515,30.82104,3.538757,3.907833,4.102417,4.420499,4.681076,4.606242,4.462589,5.047026,6.175089,6.513075,6.692873,7.000214,6.854773,6.740689,6.57341,5.411578,5.226586,4.100694
0C_216h_air_e_b4,13.5064,15.39479,18.15256,21.99016,24.06612,23.10228,21.90302,28.07077,45.77709,49.98515,51.2901,54.5361,52.19991,50.99499,48.80991,42.89854,40.83197,32.42159,4.480794,4.756791,4.774187,4.647687,4.549159,4.477561,4.21312,4.625288,5.611648,5.987493,6.15673,6.606878,6.590505,6.525589,6.361084,5.331078,5.214951,4.405766
0C_216h_air_f_b4,14.7987,17.49573,20.57997,24.54051,25.95571,24.79601,22.91012,29.63909,49.299,53.78864,55.20145,58.61473,55.62233,54.36181,52.08698,45.51497,43.31417,34.17833,4.641058,4.897299,4.93245,4.981167,5.010693,4.934696,4.75895,5.068823,6.507628,6.906062,7.092246,7.310817,7.355157,7.274156,7.132197,6.006242,5.855326,4.909243
0C_216h_air_g_b4,15.548,19.30652,22.28388,25.77612,27.46414,26.61811,25.79848,31.51593,48.30523,52.41096,53.859,57.32255,54.02478,52.81812,50.65775,44.56398,42.45868,33.78366,4.098792,4.663948,4.747059,4.838722,4.999606,4.951133,4.831405,5.369812,6.282629,6.490054,6.594408,6.711157,6.653057,6.603941,6.49702,5.576065,5.4651,4.615797
0C_216h_air_h_b4,16.81301,19.63091,23.19666,27.90124,29.53801,28.26033,26.40922,32.3943,52.26606,56.78283,58.23186,61.48074,58.50978,57.08206,54.55176,47.22994,44.89559,35.14472,4.346784,4.668704,4.889812,5.256507,5.518122,5.417229,5.20509,5.6653,6.896369,7.127642,7.197165,7.182816,7.268249,7.22916,7.128348,6.120561,6.067804,5.433641
0C_216h_air_i_b4,13.83866,17.1068,20.27566,24.27616,26.56229,25.73937,24.97669,31.41923,47.17461,51.00117,52.31706,55.79307,52.55297,51.30511,49.13852,43.45299,41.52492,33.56153,4.286974,4.739773,5.053457,5.425003,5.556984,5.436098,5.228658,5.855097,7.63846,8.179108,8.464634,9.201293,9.494308,9.461305,9.35348,8.005979,7.897693,6.780031
0C_216h_air_j_b4,16.97655,19.3874,23.03897,27.99594,29.55863,28.13524,25.73269,32.61969,53.12464,57.48918,58.81219,61.72023,58.84368,57.39349,54.86761,47.61061,45.29152,35.6071,3.989777,4.37277,4.522777,4.649664,4.620316,4.556365,4.387567,4.771776,5.85937,6.143003,6.2541,6.468668,6.785999,6.76802,6.690621,5.79743,5.737565,5.06168
0C_216h_air_k_b4,17.74631,20.41985,23.51912,27.36093,28.67598,27.47522,25.78877,31.50093,50.7429,55.1215,56.58045,59.7288,56.9233,55.7833,53.76712,47.51484,45.41079,36.57902,4.182195,4.7144,4.929718,5.108478,5.207442,5.100744,4.859021,5.238507,5.911674,6.07387,6.193873,6.3682,6.480635,6.46176,6.387716,5.551317,5.469569,4.713984
0C_24h_air_a_b4,18.18602,21.06137,24.98756,30.40464,32.1921,30.71482,28.16452,34.33231,52.35664,55.81611,56.77851,60.00008,58.22509,56.75441,54.2076,47.35529,45.23551,35.99926,5.033123,5.216275,5.210198,5.37255,5.435621,5.422474,5.24644,5.832927,5.985275,5.982422,6.026366,5.981917,5.769636,5.696245,5.677763,5.085945,5.080624,4.685829
0C_24h_air_b_b4,16.63844,20.34107,24.96826,31.42867,32.95535,31.18396,28.35253,35.20498,52.49428,55.76862,56.71737,59.86087,57.07085,55.48655,52.83648,45.92772,43.77251,34.51607,3.637603,4.430132,4.868878,5.626344,5.753869,5.742869,5.924961,6.294537,6.379402,6.468287,6.595545,6.702494,6.545619,6.439051,6.358336,5.547734,5.501585,4.903336
0C_24h_air_c_b4,16.72559,20.77065,25.00925,30.78861,32.51645,30.88669,27.70457,34.9218,49.93185,52.58465,53.32732,56.1157,53.16394,51.59872,49.01895,42.81549,40.74563,32.13739,4.802027,5.569387,5.66918,5.90732,5.822527,5.725578,5.278589,5.804579,6.490017,6.634411,6.727776,6.969143,6.877128,6.749359,6.629347,5.716141,5.662996,4.951851
0C_24h_air_d_b4,16.75381,20.06671,24.47962,30.48566,32.2187,30.61045,28.55464,34.84129,52.89519,56.3257,57.25901,60.10247,57.76614,56.27622,53.70364,46.72931,44.54766,35.20299,3.511375,3.899466,4.175866,4.768301,4.875451,4.774644,4.631362,5.103179,6.084193,6.28348,6.390004,6.541921,6.62657,6.535594,6.454036,5.542098,5.464518,4.697092
0C_72h_air_a_b4,17.92924,21.89285,25.65934,30.88037,32.68305,31.34422,29.65218,36.19776,50.84298,53.92444,55.03288,58.67759,55.96658,54.3684,51.78268,45.07173,42.95661,34.12613,5.202099,5.390135,5.289406,5.437016,5.114372,5.037479,4.616416,4.824239,5.6578,5.854285,5.992842,6.390357,6.891696,6.780594,6.631744,5.575565,5.459533,4.577982
0C_72h_air_b_b4,15.95616,20.38132,24.51586,30.00453,32.17527,30.77815,28.45001,36.07192,50.9476,53.78685,54.74797,58.35314,54.58385,53.00653,50.46161,44.02411,41.93794,33.33168,4.0281,4.41069,4.64687,5.188426,5.142415,5.151197,5.199755,5.301783,5.747202,5.878527,6.028998,6.481455,6.608144,6.452732,6.230894,5.13864,5.017102,4.25523
0C_72h_air_c_b4,17.06916,22.38519,26.0653,30.32975,32.61441,31.70984,30.23962,38.34692,50.7958,53.69893,55.00644,58.70951,53.87005,52.21903,49.66655,43.39682,41.36671,33.0391,4.028171,4.393509,4.54389,4.8626,5.036582,5.050127,5.287024,5.41345,6.135048,6.22523,6.359441,6.754655,6.620882,6.505224,6.368534,5.46515,5.421871,4.890448
0C_96h_air_a_b4,18.31863,21.76856,25.42352,30.10983,31.59432,30.23289,28.80947,34.72246,53.90519,57.83984,59.08411,61.56368,57.95397,56.54726,54.19643,47.19186,44.88737,35.38327,4.967994,4.903004,4.895286,5.03568,5.106285,5.056067,4.859723,5.27254,6.044246,6.232649,6.330606,6.632576,6.845114,6.800981,6.746013,5.92658,5.889099,5.361787
0C_96h_air_b_b4,16.95194,20.91712,24.72221,29.61043,31.33727,30.12774,28.59535,34.80709,51.67219,55.10606,56.26273,59.25256,55.76442,54.28951,51.84832,45.20177,43.00512,34.03115,4.947722,5.539958,5.726414,6.069118,6.32474,6.346119,6.265807,6.915153,7.430767,7.58532,7.696229,7.98954,7.813241,7.66898,7.496814,6.384766,6.28447,5.4359
0C_96h_air_c_b4,15.50253,19.12635,22.4845,26.64308,27.93734,26.8511,25.86424,31.71116,47.95562,51.70332,53.08884,56.85936,53.73436,52.39944,50.17764,44.0795,41.99216,33.48497,4.757291,5.276956,5.386013,5.55029,5.492912,5.510373,5.372343,5.823726,6.455233,6.739324,6.922117,7.423352,7.510491,7.407512,7.27959,6.227957,6.123633,5.227184
0C_96h_air_d_b4,17.15031,20.94506,24.6177,29.22722,30.77901,29.48305,27.92443,34.10154,51.36863,55.12187,56.44221,60.02895,56.71741,55.19693,52.70835,45.74171,43.4706,34.13744,4.385315,4.689455,4.741877,5.001923,5.053714,5.048072,4.913533,5.420468,5.824182,5.878968,5.970557,6.31183,6.553687,6.443449,6.324173,5.473629,5.425685,4.816321
10C_0h_air_a_b4,19.00493,24.07167,28.56126,34.217,35.488,34.20522,32.98262,38.97228,51.75539,54.67046,55.987,59.81017,55.64831,53.97061,51.45251,44.89299,42.66972,33.96481,4.029676,4.385586,4.398138,4.603549,4.694162,4.758648,5.284178,5.265421,5.153363,5.31819,5.506702,6.051051,5.915289,5.762199,5.567787,4.617714,4.504164,3.833786
10C_0h_air_b_b4,15.18653,18.35686,22.66028,28.76821,30.66846,29.12707,26.84267,33.44507,50.54169,53.72945,54.77166,58.02023,56.02409,54.57288,52.24097,45.71158,43.4794,34.74829,4.414447,4.844644,5.177022,5.820077,5.92625,5.873446,5.730195,6.128709,6.696159,6.828464,6.946282,7.192822,7.399543,7.284781,7.161902,6.06961,5.941493,5.080882
10C_0h_air_c_b4,17.15539,20.95283,25.59923,32.29972,33.77014,31.98268,29.44945,35.57472,50.74863,53.70241,54.73312,58.08622,55.41793,53.81453,51.33534,44.75792,42.51175,33.76039,4.813662,5.337519,5.675798,6.167654,6.325854,6.381008,6.651821,6.659255,6.119049,6.026835,6.080694,6.014154,5.834758,5.728195,5.640936,4.914961,4.884487,4.467724
10C_0h_air_d_b4,15.58052,18.7558,23.18806,29.71851,31.10803,29.07449,25.47978,33.26808,50.10145,52.93702,53.83787,56.94855,54.46964,52.92193,50.5645,44.30616,42.1195,33.64076,3.913781,4.263482,4.233604,4.511543,4.702114,4.664953,4.482721,5.251869,5.986,6.117015,6.261892,6.432931,6.258821,6.114791,5.912882,4.945119,4.809714,4.084483
10C_24h_air_a_b4,14.77556,17.67705,21.4285,26.73159,28.30916,26.64392,23.1037,30.49022,46.9406,49.94373,50.7967,53.9934,51.66785,50.22575,47.81843,42.01654,40.04579,31.881,3.965199,4.124634,4.306323,4.823186,4.805316,4.707825,4.359802,4.772202,5.607114,5.839256,5.927423,6.345691,6.600488,6.474395,6.313996,5.336031,5.254658,4.5492
10C_24h_air_b_b4,18.26366,21.71274,26.09795,32.17017,33.4493,31.70437,28.74494,35.83594,53.09343,56.32858,57.27108,60.60947,57.99457,56.36703,53.60193,46.39706,44.21164,34.78805,4.624439,4.95203,4.86447,5.043045,5.008308,4.969035,4.68891,5.083218,5.62339,5.80741,5.910809,6.294904,6.740543,6.688518,6.631112,5.82973,5.824026,5.293093
10C_24h_air_c_b4,15.62217,19.0361,23.01848,28.53884,30.31983,28.8439,26.31092,33.08996,50.29856,53.72499,54.71003,58.30341,56.27398,54.77066,52.20878,45.53886,43.41407,34.37351,3.835403,4.313468,4.60576,5.221295,5.369462,5.350108,5.251739,5.704302,6.316663,6.520926,6.674138,7.027309,7.258446,7.132202,7.005166,5.914902,5.792156,4.841465
10C_24h_air_d_b4,15.9565,18.96594,23.12272,29.00182,30.5915,28.86411,25.92727,32.81163,50.76443,53.95051,54.77151,57.58697,54.94646,53.4443,50.93483,44.52358,42.41821,33.5787,4.895621,5.118683,5.230233,5.430037,5.26327,5.169813,4.761431,5.10062,5.355997,5.406761,5.47859,5.582731,5.527423,5.436485,5.412192,4.786678,4.748583,4.253443
10C_72h_air_a_b4,17.82851,20.88415,24.87517,30.2938,32.3403,30.94903,28.86557,35.0615,53.39211,57.28839,58.5159,60.96504,57.63902,56.1296,53.5568,46.28601,43.95985,34.41909,4.448279,4.856862,5.14625,5.522923,5.510534,5.413846,5.015327,5.534303,6.21661,6.39028,6.477564,6.664993,6.887936,6.838637,6.764597,5.862617,5.806797,5.268379
10C_72h_air_b_b4,16.58016,19.32136,22.67831,27.3452,29.34361,28.10258,26.29854,32.35294,50.85165,55.03588,56.39466,59.42955,57.04128,55.76666,53.5247,46.7748,44.56133,35.36668,4.399733,4.719018,4.834344,5.134488,5.243231,5.20441,4.920956,5.425853,6.622059,6.801088,6.901404,7.008031,7.113794,7.039405,6.935338,5.900297,5.767706,4.85021
10C_72h_air_c_b4,14.71685,17.13217,20.58328,25.67104,28.15901,26.8749,25.14665,31.13559,46.11945,49.2468,50.16529,52.27918,49.93486,48.73364,46.62336,40.99163,38.93286,30.84955,3.389679,3.584271,3.675129,3.936718,3.977651,3.9658,3.645922,4.236277,5.904452,6.119267,6.292962,6.678483,6.792491,6.657966,6.46867,5.243291,5.065264,3.956845
10C_96h_air_a_b4,18.55667,21.23273,25.17487,30.62208,32.55726,31.1199,28.93901,34.60937,52.33012,55.88218,56.8699,58.76729,55.3376,53.90982,51.45575,44.41766,42.0789,32.6762,5.463715,5.850719,6.032433,6.124386,6.035577,5.974985,5.523888,5.782698,6.391023,6.620013,6.725165,7.00639,7.194563,7.129612,7.041216,6.066816,6.027798,5.397381
10C_96h_air_b_b4,17.24705,19.73119,23.59447,28.89968,31.02525,29.64336,27.10912,33.06931,50.66544,54.35867,55.38145,57.56237,55.27631,54.08805,51.93659,45.17863,42.8195,33.39845,5.11769,5.496747,5.567802,5.66505,5.547065,5.520735,5.26981,5.407156,6.085248,6.254142,6.345965,6.536058,6.767639,6.696807,6.604876,5.660635,5.549028,4.749907
10C_96h_air_c_b4,16.26689,18.6886,22.18402,27.23556,29.52904,28.25316,26.21656,32.11905,50.12068,53.86731,54.93168,57.05243,54.36753,53.19793,51.06418,44.46331,42.16214,33.02134,5.621023,5.851106,5.926195,6.034093,5.8674,5.791238,5.399045,5.665711,6.561245,6.863561,6.989624,7.321153,7.432722,7.327684,7.186917,6.034992,5.902057,4.989618
10C_96h_air_d_b4,12.60918,14.07217,17.19099,22.05688,24.33731,22.90726,20.41723,26.95532,45.77576,50.09088,51.27841,54.46661,53.06698,51.96311,49.8707,43.47996,41.21714,32.19798,4.206802,4.918262,5.64272,6.896961,7.348431,7.239064,7.18733,7.031569,6.790205,6.642221,6.643513,6.575398,6.533337,6.433087,6.278684,5.285602,5.154913,4.244084
5C_0h_air_a_b4,15.05531,18.24817,22.7973,29.35391,30.43469,28.63966,25.72583,32.33165,49.15437,52.46447,53.57599,57.36311,55.44524,53.84582,51.33974,44.63612,42.3385,33.44913,3.866816,4.21588,4.304891,4.527269,4.655041,4.649226,4.494627,4.695129,5.124673,5.253744,5.377496,5.716618,6.181457,6.080113,5.94348,5.012801,4.897484,4.182971
5C_0h_air_c_b4,17.26493,21.07046,25.4678,31.67706,33.57539,31.9348,29.52179,35.85305,51.47763,54.25578,55.1431,57.63126,54.27352,52.81239,50.58511,44.52112,42.36289,33.94012,5.167264,5.544656,5.60448,5.865213,5.90495,5.824286,5.584652,6.031105,7.069149,7.278496,7.432704,7.747093,7.821951,7.696134,7.564725,6.413941,6.242138,5.208053
5C_0h_air_d_b4,17.90402,22.35416,27.34715,34.29792,35.87264,33.94102,30.62514,38.13884,53.68433,56.50872,57.51324,60.75149,57.62546,55.97477,53.46989,46.6122,44.3145,35.22451,4.533348,4.638945,4.819707,5.395888,5.44303,5.385736,5.39942,5.952288,6.553535,6.771173,6.918668,7.359124,7.532427,7.401343,7.257722,6.179807,6.04743,5.18637
5C_168h_air_a_b4,17.00153,18.56532,21.54131,25.94671,28.4798,27.40652,25.81557,31.26851,47.93785,51.48741,52.44899,54.66112,53.14581,52.12146,50.17542,44.28403,42.20435,33.66359,5.129084,5.564621,5.552002,5.491771,5.131208,5.07481,4.692878,4.828215,5.184164,5.376899,5.507397,5.795923,6.098989,6.133055,6.055187,5.219534,5.135585,4.405781
5C_168h_air_b_b4,14.83868,16.5764,19.552,23.8668,25.94156,24.69516,22.50984,28.68175,48.27046,52.50518,53.71247,56.47358,54.79848,53.65428,51.56004,45.22935,43.04628,34.11087,4.81955,5.261324,5.259361,5.249273,5.083938,5.069979,4.819943,4.82504,5.30863,5.687403,5.897554,6.288977,6.293315,6.206587,6.010494,4.920399,4.737643,3.794363
5C_168h_air_c_b4,16.75276,19.19943,22.2763,26.49675,28.36332,27.08836,24.54646,31.15543,49.13822,52.82888,53.74819,56.03138,53.9007,52.80724,50.80706,44.92721,42.91591,34.53144,4.481308,4.849425,4.964294,5.182467,5.296379,5.264979,5.209239,5.320502,5.641583,5.817078,5.938862,6.197611,6.369431,6.351426,6.244914,5.349167,5.268169,4.552334
5C_168h_air_d_b4,14.85185,17.002,20.48161,25.44459,28.31006,27.16594,25.17907,31.41982,47.8216,51.14376,52.0271,54.08838,52.43033,51.30044,49.22767,43.22731,41.08835,32.425,3.653328,4.215581,4.501382,5.109421,5.451571,5.426094,5.342719,5.780947,6.446689,6.650242,6.762974,6.905113,6.508809,6.406562,6.212402,5.15543,5.012632,4.03884
5C_168h_air_e_b4,16.33003,18.61266,21.95059,26.69464,28.46772,27.09825,24.80381,31.05917,51.00761,55.15709,56.2806,58.73373,56.75274,55.59196,53.44838,46.86668,44.69071,35.4809,3.709635,4.020667,4.079549,4.379929,4.598931,4.557071,4.363209,4.904973,6.111187,6.478707,6.638594,6.923602,6.845702,6.75733,6.586715,5.530052,5.378417,4.455502
5C_168h_air_f_b4,16.76905,18.55778,21.8461,26.28953,27.62083,26.11424,23.01625,30.14224,52.34935,57.08158,58.39071,61.51626,60.34366,59.10813,56.77754,49.30598,46.94374,36.88033,4.453928,4.686237,4.71299,4.801661,4.860983,4.856239,4.777766,4.775928,4.79679,4.959019,5.091559,5.283811,5.362004,5.343806,5.247661,4.544218,4.520713,4.145334
5C_192h_air_a_b4,13.81693,15.50877,18.4226,22.73023,24.97045,23.70164,21.13279,27.79636,44.91357,49.07384,50.26733,53.12849,51.71317,50.70739,48.75291,43.20082,41.14996,32.94113,3.534603,3.697021,3.773795,4.198005,4.531844,4.420305,4.146735,4.991989,5.654431,5.554818,5.600562,5.675723,5.50212,5.446403,5.415246,4.682429,4.601326,3.944917
